LWJC_x;LWJC_y;LWJC_z;LEJC_x;LEJC_y;LEJC_z;LGHJC_x;LGHJC_y;LGHJC_z
371.1548;80.7501;13.4246;329.9709;154.4994;207.0647;320.0183;148.9687;472.8669
371.3922;80.6982;13.3627;329.9739;154.3098;207.0647;320.0354;148.8620;472.8669
371.5006;80.6819;13.3592;330.0601;154.1565;207.0684;320.0410;148.8066;472.8289
371.6785;80.6819;13.3284;330.1244;154.0097;207.0684;320.0503;148.7587;472.7794
371.8182;80.5938;13.2504;330.1590;153.8692;207.0684;320.0468;148.7529;472.7384
371.9492;80.5034;13.2504;330.2041;153.7224;207.0617;320.0468;148.6670;472.6951
372.1102;80.3944;13.2504;330.2701;153.5709;207.0352;320.0474;148.6478;472.6299
372.2815;80.2748;13.3198;330.3646;153.4115;206.9970;320.0474;148.6478;472.5613
372.3264;80.0317;13.3198;330.4581;153.2788;206.9569;320.0474;148.6478;472.4865
372.3502;79.8318;13.3198;330.5423;153.1612;206.9140;320.1119;148.6807;472.4400
372.3676;79.5598;13.3621;330.6326;153.0666;206.9113;320.1896;148.6807;472.4272
372.4339;79.3426;13.3133;330.7456;152.9418;206.9015;320.2727;148.7041;472.4272
372.4984;79.1705;13.3025;330.8370;152.8061;206.9015;320.3948;148.7306;472.4272
372.5063;78.9161;13.3133;330.9264;152.6767;206.9015;321.1701;148.6807;473.0160
372.5319;78.6309;13.3225;331.0354;152.5338;206.9039;321.3255;148.6165;473.0737
372.5063;78.4198;13.3225;331.1898;152.3856;206.9595;321.3727;148.4106;473.0967
372.4984;78.3403;13.4891;331.2972;152.2237;207.0087;321.3727;147.7656;473.1648
372.5063;77.9936;13.5281;331.4527;152.0243;207.1077;321.3834;147.0172;473.2072
372.4835;77.7485;13.5390;331.7096;151.7810;207.2764;321.3996;146.4742;473.2907
372.4835;77.5279;13.5390;331.7996;151.5469;207.3682;321.3996;145.9107;473.5157
372.5067;77.2926;13.5981;331.8775;151.2819;207.4886;321.4534;145.3943;473.5203
372.5067;77.0776;13.5981;331.8980;151.0108;207.5707;321.5389;144.9141;473.6547
372.4939;76.7710;13.7278;331.9148;150.7181;207.6085;321.4534;144.3708;473.6847
372.4939;76.4271;13.7441;331.9794;150.4047;207.6669;321.4534;143.5187;473.6870
372.4857;76.1697;13.7441;332.0448;150.0756;207.7122;321.3748;142.6870;473.6870
372.2539;75.6388;13.8342;332.0905;149.7473;207.7376;321.3127;141.9460;473.6847
372.2242;75.3917;13.8342;332.0905;149.4030;207.7376;321.2338;141.3956;473.6528
372.1789;75.0062;13.8748;332.0905;149.0336;207.7376;321.0353;141.0383;473.5270
371.8651;74.4367;13.8748;332.0306;148.6663;207.6631;321.0042;141.0383;473.4553
371.8232;74.1438;13.8748;331.9859;148.2837;207.6365;321.0042;141.0383;473.3672
371.5720;73.5838;13.8471;331.9349;147.8734;207.5912;321.0042;141.1179;473.3521
371.5030;73.1878;13.8748;331.8939;147.4354;207.5254;321.1733;141.3077;473.2480
371.2609;72.6002;13.9231;331.8877;147.0317;207.4447;321.1733;141.6008;473.2218
371.2603;72.0941;13.9231;331.8877;146.5816;207.3937;321.1733;141.7120;473.0080
371.2339;71.4638;13.9231;331.8877;146.1572;207.3733;321.0209;141.7120;472.8180
371.2217;70.6643;13.9366;331.9640;145.7210;207.3050;320.8579;141.7120;472.5350
371.2217;69.8639;13.9366;332.1436;145.2665;207.2896;320.7648;141.4886;472.3742
371.2339;68.7945;13.9954;332.4080;144.7960;207.2896;320.7648;141.1502;472.3742
371.4585;67.7064;14.1171;332.7297;144.1923;207.2896;320.7648;141.0224;472.3742
371.8195;66.3716;14.3516;333.1948;143.5055;207.3069;321.8127;140.7334;472.3771
372.3160;64.7228;14.6272;333.7640;142.7188;207.3963;321.8518;140.7005;472.3783
373.0050;62.6629;15.0915;334.4754;141.7228;207.4609;321.8557;140.4512;472.4074
374.0401;60.3799;15.6541;335.2742;140.6201;207.5658;321.8566;140.2480;472.4531
375.3880;57.5649;16.3525;336.2276;139.3374;207.6936;321.8845;139.8749;472.4958
377.0658;54.3759;17.1804;337.3217;137.8715;207.8261;321.9121;139.5388;472.7278
379.0624;50.8102;18.4365;338.2194;136.1927;207.8409;321.9121;139.2905;472.8951
381.3483;46.6852;19.6848;339.7884;134.2339;208.0362;321.9121;138.0589;472.8951
383.9743;42.1853;21.2045;341.5044;132.0204;208.2999;321.4695;136.8338;472.8951
386.8041;36.7620;22.9791;343.5224;129.5431;208.7276;320.8098;135.7980;472.8469
390.1005;30.9780;25.0427;345.6567;126.7440;209.1820;318.9959;135.7980;472.8469
393.6762;24.4945;27.4997;348.0083;123.5940;209.6610;318.6888;135.7980;472.8469
397.6025;17.3971;30.4156;350.5824;120.1715;210.3151;318.4792;136.3023;472.8469
401.8851;9.6922;33.7316;353.4222;116.4421;211.1259;318.3948;137.1802;472.8469
406.4291;1.3557;37.5967;356.4931;112.3228;212.0815;318.1950;138.2077;472.7437
411.2684;-7.6157;42.0323;359.8834;107.7831;213.2440;318.1950;139.3536;472.6388
416.4381;-17.1263;47.0402;363.4154;102.9993;214.6441;318.1950;140.8399;472.5787
